id,age,educational-num,hours-per-week,income,workclass,education,marital-status,occupation,relationship,race,gender,native-country
1267,50,10,35,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
11273,40,9,40,0,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States
20841,51,9,44,0,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
15176,74,2,40,0,Private,1st-4th,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States
27487,58,7,20,0,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,United-States
28209,58,13,50,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
19167,45,9,40,0,Federal-gov,HS-grad,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Female,United-States
23387,48,10,44,0,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,United-States
31924,25,10,40,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
28164,55,9,40,1,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
4355,37,6,50,0,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
1023,34,10,40,0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States
17623,43,10,40,1,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Male,United-States
22039,30,4,40,0,Self-emp-not-inc,7th-8th,Never-married,Craft-repair,Own-child,White,Male,United-States
16841,42,10,40,0,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,United-States
14235,48,13,55,0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
7327,53,16,40,1,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
3772,52,11,56,0,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
27228,38,9,25,0,Private,HS-grad,Married-AF-spouse,Other-service,Wife,White,Female,United-States
3216,34,13,50,1,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
24095,52,9,40,0,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
15931,22,13,45,0,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
5127,55,11,38,0,State-gov,Assoc-voc,Widowed,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States
16845,23,9,40,0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States
6968,31,9,40,0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States
21908,36,10,52,1,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
18004,46,9,40,1,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States
32159,46,13,8,0,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States
29420,35,11,38,0,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Black,Male,Jamaica
31220,56,12,20,0,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
19079,23,10,40,0,Federal-gov,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States
10841,50,9,2,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
28218,33,2,24,0,Private,1st-4th,Never-married,Sales,Own-child,White,Female,United-States
19991,20,10,25,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States
3609,23,9,40,0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,Canada
18159,42,16,40,1,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Taiwan
15759,42,11,40,0,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
14966,20,9,40,0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States
31522,61,9,4,0,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,United-States
16175,40,11,40,0,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Male,United-States
21268,33,10,40,0,Private,Some-college,Divorced,Tech-support,Unmarried,White,Female,United-States
29801,61,9,40,0,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,United-States
17768,37,13,45,0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
3958,42,10,40,1,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States
15236,20,9,40,0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
8433,28,10,50,0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States
9642,62,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
5242,35,10,80,0,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
10471,18,9,15,0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States
11724,37,14,40,0,Federal-gov,Masters,Never-married,Exec-managerial,Own-child,White,Female,United-States
26467,54,10,40,1,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States
4982,22,10,20,0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,United-States
32265,37,13,40,1,Local-gov,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,United-States
21843,35,10,60,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
6692,19,9,14,0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States
24147,62,16,50,1,Private,Doctorate,Divorced,Prof-specialty,Unmarried,White,Male,United-States
600,32,13,40,0,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,United-States
15179,61,13,40,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
7177,38,10,55,1,Private,Some-college,Separated,Machine-op-inspct,Not-in-family,White,Male,United-States
10085,21,10,40,0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
10196,31,13,40,0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
17076,37,9,40,1,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States
31106,62,14,33,1,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
7606,43,13,80,0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,Thailand
132,38,9,35,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
17866,21,9,35,0,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States
12636,61,9,40,0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States
20256,33,9,40,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
12427,28,14,50,0,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
25874,38,13,70,0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
8290,50,9,50,1,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
3248,46,13,45,0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
24519,37,11,40,0,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
27672,45,13,40,0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States
9563,24,13,33,0,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,United-States
23199,20,9,32,0,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,Other,Male,United-States
2985,23,13,30,0,Private,Bachelors,Never-married,Other-service,Own-child,White,Female,United-States
14078,64,9,8,0,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
25460,34,9,48,1,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,United-States
20791,29,8,40,0,Private,12th,Never-married,Handlers-cleaners,Not-in-family,White,Male,Dominican-Republic
29066,26,9,40,0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States
18590,31,4,40,0,Private,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,Mexico
17419,29,13,40,0,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Other-relative,White,Male,United-States
1069,36,12,60,0,Private,Assoc-acdm,Divorced,Tech-support,Not-in-family,White,Female,United-States
30514,21,10,25,0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
5287,33,13,32,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
25898,26,9,40,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Other,Male,United-States
12360,64,10,40,0,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,United-States
15842,18,9,27,0,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States
1757,40,9,70,0,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,United-States
25728,62,6,40,0,Private,10th,Divorced,Other-service,Own-child,White,Female,United-States
13051,24,9,25,0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,United-States
9456,31,11,40,0,Private,Assoc-voc,Never-married,Protective-serv,Own-child,Black,Male,United-States
6759,31,10,40,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
32551,32,6,40,0,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,United-States
22163,21,10,10,0,State-gov,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
17120,37,10,50,1,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
1954,66,6,40,0,Private,10th,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
28156,21,10,40,0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
25903,20,10,16,0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States
1663,62,4,40,0,Private,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,Cuba
929,33,2,40,0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,Guatemala
30036,40,13,99,1,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
2728,19,10,25,0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
14091,25,13,40,0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,United-States
1018,22,9,40,0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States
21072,56,13,65,0,Federal-gov,Bachelors,Never-married,Transport-moving,Not-in-family,Black,Male,United-States
32292,41,10,48,1,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
24256,31,9,40,1,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
26061,22,8,30,0,Private,12th,Never-married,Transport-moving,Unmarried,White,Male,United-States
16506,21,10,16,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States
24113,37,9,45,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
26996,60,9,40,0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States
28639,36,9,48,0,Private,HS-grad,Never-married,Transport-moving,Own-child,Black,Male,United-States
12198,18,7,16,0,Private,11th,Never-married,Prof-specialty,Own-child,White,Male,United-States
20685,48,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
20487,46,9,25,0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,United-States
20746,30,5,40,0,Private,9th,Never-married,Farming-fishing,Other-relative,Black,Male,United-States
9808,30,9,40,0,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States
13599,34,13,60,1,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
18490,19,9,30,0,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,United-States
11124,47,13,50,0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
22466,40,9,63,0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
24111,22,10,20,0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
18384,40,5,5,0,Private,9th,Divorced,Prof-specialty,Unmarried,White,Female,Cuba
24731,21,10,35,0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
26298,24,13,50,0,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,United-States
24273,21,12,40,0,Private,Assoc-acdm,Never-married,Other-service,Own-child,White,Female,United-States
24337,62,9,40,0,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
9258,26,7,40,0,State-gov,11th,Divorced,Other-service,Unmarried,White,Female,United-States
9417,33,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
8391,21,8,20,0,Local-gov,12th,Never-married,Other-service,Own-child,Black,Male,United-States
31731,72,7,40,0,Private,11th,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
30832,43,14,40,0,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States
24320,49,9,60,1,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
28357,35,9,40,0,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,Peru
13050,19,10,15,0,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States
21377,57,10,40,0,Private,Some-college,Widowed,Machine-op-inspct,Unmarried,White,Female,United-States
24625,42,13,50,1,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
627,38,9,64,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States
17339,26,13,45,1,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States
29007,75,14,16,0,Private,Masters,Never-married,Protective-serv,Not-in-family,White,Male,United-States
20964,49,14,40,1,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
8682,37,13,30,1,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
19781,51,9,40,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,United-States
24193,32,13,40,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
30805,40,9,40,1,Private,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,United-States
17024,41,10,45,1,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
9229,32,9,50,0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States
1178,47,9,40,0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,United-States
873,51,13,40,1,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,China
21615,25,13,40,0,Private,Bachelors,Never-married,Sales,Own-child,White,Female,United-States
9463,23,10,40,0,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Vietnam
26815,29,5,40,0,Private,9th,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States
24800,37,10,50,1,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
7443,26,12,40,0,Private,Assoc-acdm,Never-married,Exec-managerial,Own-child,Black,Female,United-States
17615,35,9,40,0,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Male,United-States
6158,39,12,40,0,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Female,United-States
24226,45,14,40,0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
911,38,10,44,0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States
23359,24,13,30,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
11229,32,13,50,0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
18486,27,13,40,0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
8641,23,13,38,0,State-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
30733,42,9,40,0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,United-States
6559,32,9,40,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,Italy
1448,51,10,45,1,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
11948,25,13,40,0,Private,Bachelors,Never-married,Sales,Own-child,White,Female,United-States
25228,18,10,38,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States
18917,47,9,40,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
20766,55,4,75,0,Private,7th-8th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
10705,44,9,40,0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
9939,43,15,50,1,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India
